Fecha,Territorio,nombre.corto,provincia,Edad,Sexo,Casos
2020-04-18,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 45 a 64 años,Hombres,84
2020-04-18,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 45 a 64 años,Mujeres,110
2020-04-18,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 65 a 84 años,Hombres,66
2020-04-18,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 65 a 84 años,Mujeres,70
2020-04-18,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 85 y más años,Hombres,14
2020-04-18,Bahía de Cádiz-La Janda,Bahía Cádiz-Janda,Cádiz,De 85 y más años,Mujeres,48
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,TOTAL,Hombres,94
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,TOTAL,Mujeres,96
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 0 a 14 años,Hombres,1
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 0 a 14 años,Mujeres,NA
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 15 a 29 años,Hombres,2
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 15 a 29 años,Mujeres,6
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 30 a 44 años,Hombres,11
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 30 a 44 años,Mujeres,20
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 45 a 64 años,Hombres,43
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 45 a 64 años,Mujeres,42
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 65 a 84 años,Hombres,33
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 65 a 84 años,Mujeres,16
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 85 y más años,Hombres,4
2020-04-18,Campo de Gibraltar,Campo Gibraltar,Cádiz,De 85 y más años,Mujeres,12
2020-04-18,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,TOTAL,Hombres,143
2020-04-18,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,TOTAL,Mujeres,166
2020-04-18,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 15 a 29 años,Hombres,7
2020-04-18,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 15 a 29 años,Mujeres,7
2020-04-18,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 30 a 44 años,Hombres,22
2020-04-18,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 30 a 44 años,Mujeres,22
2020-04-18,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 45 a 64 años,Hombres,63
2020-04-18,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 45 a 64 años,Mujeres,72
2020-04-18,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 65 a 84 años,Hombres,40
2020-04-18,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 65 a 84 años,Mujeres,45
2020-04-18,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 85 y más años,Hombres,11
2020-04-18,Jerez-Costa Noroeste,Jerez-Costa Noroeste,Cádiz,De 85 y más años,Mujeres,20
2020-04-18,Sierra de Cádiz,Sierra Cádiz,Cádiz,TOTAL,Hombres,64
2020-04-18,Sierra de Cádiz,Sierra Cádiz,Cádiz,TOTAL,Mujeres,87
2020-04-18,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 15 a 29 años,Hombres,3
2020-04-18,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 15 a 29 años,Mujeres,4
2020-04-18,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 30 a 44 años,Hombres,4
2020-04-18,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 30 a 44 años,Mujeres,15
2020-04-18,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 45 a 64 años,Hombres,13
2020-04-18,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 45 a 64 años,Mujeres,20
2020-04-18,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 65 a 84 años,Hombres,30
2020-04-18,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 65 a 84 años,Mujeres,24
2020-04-18,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 85 y más años,Hombres,14
2020-04-18,Sierra de Cádiz,Sierra Cádiz,Cádiz,De 85 y más años,Mujeres,24
2020-04-18,Córdoba,Córdoba,Córdoba,TOTAL,Hombres,239
2020-04-18,Córdoba,Córdoba,Córdoba,TOTAL,Mujeres,332
2020-04-18,Córdoba,Córdoba,Córdoba,De 0 a 14 años,Hombres,NA
2020-04-18,Córdoba,Córdoba,Córdoba,De 0 a 14 años,Mujeres,1
2020-04-18,Córdoba,Córdoba,Córdoba,De 15 a 29 años,Hombres,14
2020-04-18,Córdoba,Córdoba,Córdoba,De 15 a 29 años,Mujeres,26
2020-04-18,Córdoba,Córdoba,Córdoba,De 30 a 44 años,Hombres,53
2020-04-18,Córdoba,Córdoba,Córdoba,De 30 a 44 años,Mujeres,44
2020-04-18,Córdoba,Córdoba,Córdoba,De 45 a 64 años,Hombres,93
2020-04-18,Córdoba,Córdoba,Córdoba,De 45 a 64 años,Mujeres,139
2020-04-18,Córdoba,Córdoba,Córdoba,De 65 a 84 años,Hombres,59
2020-04-18,Córdoba,Córdoba,Córdoba,De 65 a 84 años,Mujeres,74
2020-04-18,Córdoba,Córdoba,Córdoba,De 85 y más años,Hombres,20
2020-04-18,Córdoba,Córdoba,Córdoba,De 85 y más años,Mujeres,48
2020-04-18,Córdoba Norte,Córdoba Norte,Córdoba,TOTAL,Hombres,72
2020-04-18,Córdoba Norte,Córdoba Norte,Córdoba,TOTAL,Mujeres,121
2020-04-18,Córdoba Norte,Córdoba Norte,Córdoba,De 15 a 29 años,Hombres,3
2020-04-18,Córdoba Norte,Córdoba Norte,Córdoba,De 15 a 29 años,Mujeres,6
2020-04-18,Córdoba Norte,Córdoba Norte,Córdoba,De 30 a 44 años,Hombres,3
2020-04-18,Córdoba Norte,Córdoba Norte,Córdoba,De 30 a 44 años,Mujeres,17
2020-04-18,Córdoba Norte,Córdoba Norte,Córdoba,De 45 a 64 años,Hombres,17
2020-04-18,Córdoba Norte,Córdoba Norte,Córdoba,De 45 a 64 años,Mujeres,26
2020-04-18,Córdoba Norte,Córdoba Norte,Córdoba,De 65 a 84 años,Hombres,27
2020-04-18,Córdoba Norte,Córdoba Norte,Córdoba,De 65 a 84 años,Mujeres,37
2020-04-18,Córdoba Norte,Córdoba Norte,Córdoba,De 85 y más años,Hombres,22
2020-04-18,Córdoba Norte,Córdoba Norte,Córdoba,De 85 y más años,Mujeres,35
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,TOTAL,Hombres,184
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,TOTAL,Mujeres,273
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,De 0 a 14 años,Hombres,1
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,De 0 a 14 años,Mujeres,NA
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,De 15 a 29 años,Hombres,5
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,De 15 a 29 años,Mujeres,11
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,De 30 a 44 años,Hombres,21
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,De 30 a 44 años,Mujeres,53
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,De 45 a 64 años,Hombres,55
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,De 45 a 64 años,Mujeres,95
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,De 65 a 84 años,Hombres,77
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,De 65 a 84 años,Mujeres,67
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,De 85 y más años,Hombres,25
2020-04-18,Córdoba Sur,Córdoba Sur,Córdoba,De 85 y más años,Mujeres,47
2020-04-18,Guadalquivir,Guadalquivir,Córdoba,TOTAL,Hombres,31
2020-04-18,Guadalquivir,Guadalquivir,Córdoba,TOTAL,Mujeres,19
2020-04-18,Guadalquivir,Guadalquivir,Córdoba,De 15 a 29 años,Hombres,1
2020-04-18,Guadalquivir,Guadalquivir,Córdoba,De 15 a 29 años,Mujeres,NA
2020-04-18,Guadalquivir,Guadalquivir,Córdoba,De 30 a 44 años,Hombres,7
2020-04-18,Guadalquivir,Guadalquivir,Córdoba,De 30 a 44 años,Mujeres,3
2020-04-18,Guadalquivir,Guadalquivir,Córdoba,De 45 a 64 años,Hombres,12
2020-04-18,Guadalquivir,Guadalquivir,Córdoba,De 45 a 64 años,Mujeres,9
2020-04-18,Guadalquivir,Guadalquivir,Córdoba,De 65 a 84 años,Hombres,9
2020-04-18,Guadalquivir,Guadalquivir,Córdoba,De 65 a 84 años,Mujeres,7
2020-04-18,Guadalquivir,Guadalquivir,Córdoba,De 85 y más años,Hombres,2
2020-04-18,Guadalquivir,Guadalquivir,Córdoba,De 85 y más años,Mujeres,NA
2020-04-18,Granada,Granada,Granada,TOTAL,Hombres,384
2020-04-18,Granada,Granada,Granada,TOTAL,Mujeres,447
2020-04-18,Granada,Granada,Granada,De 0 a 14 años,Hombres,NA
2020-04-18,Granada,Granada,Granada,De 0 a 14 años,Mujeres,1
2020-04-18,Granada,Granada,Granada,De 15 a 29 años,Hombres,20
2020-04-18,Granada,Granada,Granada,De 15 a 29 años,Mujeres,29
2020-04-18,Granada,Granada,Granada,De 30 a 44 años,Hombres,59
2020-04-18,Granada,Granada,Granada,De 30 a 44 años,Mujeres,94
2020-04-18,Granada,Granada,Granada,De 45 a 64 años,Hombres,162
2020-04-18,Granada,Granada,Granada,De 45 a 64 años,Mujeres,195
2020-04-18,Granada,Granada,Granada,De 65 a 84 años,Hombres,118
2020-04-18,Granada,Granada,Granada,De 65 a 84 años,Mujeres,84
2020-04-18,Granada,Granada,Granada,De 85 y más años,Hombres,25
2020-04-18,Granada,Granada,Granada,De 85 y más años,Mujeres,44
2020-04-18,Granada Nordeste,Granada Nordeste,Granada,TOTAL,Hombres,49
2020-04-18,Granada Nordeste,Granada Nordeste,Granada,TOTAL,Mujeres,45
2020-04-18,Granada Nordeste,Granada Nordeste,Granada,De 15 a 29 años,Hombres,1
2020-04-18,Granada Nordeste,Granada Nordeste,Granada,De 15 a 29 años,Mujeres,5
2020-04-18,Granada Nordeste,Granada Nordeste,Granada,De 30 a 44 años,Hombres,8
2020-04-18,Granada Nordeste,Granada Nordeste,Granada,De 30 a 44 años,Mujeres,12
2020-04-18,Granada Nordeste,Granada Nordeste,Granada,De 45 a 64 años,Hombres,27
2020-04-18,Granada Nordeste,Granada Nordeste,Granada,De 45 a 64 años,Mujeres,19
2020-04-18,Granada Nordeste,Granada Nordeste,Granada,De 65 a 84 años,Hombres,12
2020-04-18,Granada Nordeste,Granada Nordeste,Granada,De 65 a 84 años,Mujeres,7
2020-04-18,Granada Nordeste,Granada Nordeste,Granada,De 85 y más años,Hombres,1
2020-04-18,Granada Nordeste,Granada Nordeste,Granada,De 85 y más años,Mujeres,2
2020-04-18,Granada Sur,Granada Sur,Granada,TOTAL,Hombres,70
2020-04-18,Granada Sur,Granada Sur,Granada,TOTAL,Mujeres,86
2020-04-18,Granada Sur,Granada Sur,Granada,De 0 a 14 años,Hombres,1
2020-04-18,Granada Sur,Granada Sur,Granada,De 0 a 14 años,Mujeres,1
2020-04-18,Granada Sur,Granada Sur,Granada,De 15 a 29 años,Hombres,9
2020-04-18,Granada Sur,Granada Sur,Granada,De 15 a 29 años,Mujeres,6
2020-04-18,Granada Sur,Granada Sur,Granada,De 30 a 44 años,Hombres,2
2020-04-18,Granada Sur,Granada Sur,Granada,De 30 a 44 años,Mujeres,14
2020-04-18,Granada Sur,Granada Sur,Granada,De 45 a 64 años,Hombres,36
2020-04-18,Granada Sur,Granada Sur,Granada,De 45 a 64 años,Mujeres,36
2020-04-18,Granada Sur,Granada Sur,Granada,De 65 a 84 años,Hombres,20
2020-04-18,Granada Sur,Granada Sur,Granada,De 65 a 84 años,Mujeres,26
2020-04-18,Granada Sur,Granada Sur,Granada,De 85 y más años,Hombres,2
2020-04-18,Granada Sur,Granada Sur,Granada,De 85 y más años,Mujeres,3
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,TOTAL,Hombres,408
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,TOTAL,Mujeres,530
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,De 0 a 14 años,Hombres,NA
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,De 0 a 14 años,Mujeres,1
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,De 15 a 29 años,Hombres,11
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,De 15 a 29 años,Mujeres,36
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,De 30 a 44 años,Hombres,46
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,De 30 a 44 años,Mujeres,88
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,De 45 a 64 años,Hombres,182
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,De 45 a 64 años,Mujeres,203
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,De 65 a 84 años,Hombres,125
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,De 65 a 84 años,Mujeres,115
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,De 85 y más años,Hombres,44
2020-04-18,Metropolitano de Granada,Granada Metropolitano,Granada,De 85 y más años,Mujeres,87
2020-04-18,Condado-Campiña,Condado-Campiña,Huelva,TOTAL,Hombres,52
2020-04-18,Condado-Campiña,Condado-Campiña,Huelva,TOTAL,Mujeres,31
2020-04-18,Condado-Campiña,Condado-Campiña,Huelva,De 15 a 29 años,Hombres,NA
2020-04-18,Condado-Campiña,Condado-Campiña,Huelva,De 15 a 29 años,Mujeres,1
2020-04-18,Condado-Campiña,Condado-Campiña,Huelva,De 30 a 44 años,Hombres,7
2020-04-18,Condado-Campiña,Condado-Campiña,Huelva,De 30 a 44 años,Mujeres,5
2020-04-18,Condado-Campiña,Condado-Campiña,Huelva,De 45 a 64 años,Hombres,22
2020-04-18,Condado-Campiña,Condado-Campiña,Huelva,De 45 a 64 años,Mujeres,15
2020-04-18,Condado-Campiña,Condado-Campiña,Huelva,De 65 a 84 años,Hombres,21
2020-04-18,Condado-Campiña,Condado-Campiña,Huelva,De 65 a 84 años,Mujeres,6
2020-04-18,Condado-Campiña,Condado-Campiña,Huelva,De 85 y más años,Hombres,2
2020-04-18,Condado-Campiña,Condado-Campiña,Huelva,De 85 y más años,Mujeres,4
2020-04-18,Huelva-Costa,Huelva-Costa,Huelva,TOTAL,Hombres,90
2020-04-18,Huelva-Costa,Huelva-Costa,Huelva,TOTAL,Mujeres,110
2020-04-18,Huelva-Costa,Huelva-Costa,Huelva,De 15 a 29 años,Hombres,2
2020-04-18,Huelva-Costa,Huelva-Costa,Huelva,De 15 a 29 años,Mujeres,10
2020-04-18,Huelva-Costa,Huelva-Costa,Huelva,De 30 a 44 años,Hombres,10
2020-04-18,Huelva-Costa,Huelva-Costa,Huelva,De 30 a 44 años,Mujeres,28
2020-04-18,Huelva-Costa,Huelva-Costa,Huelva,De 45 a 64 años,Hombres,41
2020-04-18,Huelva-Costa,Huelva-Costa,Huelva,De 45 a 64 años,Mujeres,40
2020-04-18,Huelva-Costa,Huelva-Costa,Huelva,De 65 a 84 años,Hombres,36
2020-04-18,Huelva-Costa,Huelva-Costa,Huelva,De 65 a 84 años,Mujeres,27
2020-04-18,Huelva-Costa,Huelva-Costa,Huelva,De 85 y más años,Hombres,1
2020-04-18,Huelva-Costa,Huelva-Costa,Huelva,De 85 y más años,Mujeres,5
2020-04-18,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,TOTAL,Hombres,34
2020-04-18,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,TOTAL,Mujeres,60
2020-04-18,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 15 a 29 años,Hombres,4
2020-04-18,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 15 a 29 años,Mujeres,8
2020-04-18,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 30 a 44 años,Hombres,2
2020-04-18,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 30 a 44 años,Mujeres,10
2020-04-18,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 45 a 64 años,Hombres,12
2020-04-18,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 45 a 64 años,Mujeres,22
2020-04-18,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 65 a 84 años,Hombres,13
2020-04-18,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 65 a 84 años,Mujeres,10
2020-04-18,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 85 y más años,Hombres,3
2020-04-18,Sierra de Huelva-Andévalo Central,Sierra-Andévalo,Huelva,De 85 y más años,Mujeres,10
2020-04-18,Jaén,Jaén,Jaén,TOTAL,Hombres,280
2020-04-18,Jaén,Jaén,Jaén,TOTAL,Mujeres,309
2020-04-18,Jaén,Jaén,Jaén,De 0 a 14 años,Hombres,NA
2020-04-18,Jaén,Jaén,Jaén,De 0 a 14 años,Mujeres,1
2020-04-18,Jaén,Jaén,Jaén,De 15 a 29 años,Hombres,12
2020-04-18,Jaén,Jaén,Jaén,De 15 a 29 años,Mujeres,21
2020-04-18,Jaén,Jaén,Jaén,De 30 a 44 años,Hombres,32
2020-04-18,Jaén,Jaén,Jaén,De 30 a 44 años,Mujeres,43
2020-04-18,Jaén,Jaén,Jaén,De 45 a 64 años,Hombres,133
2020-04-18,Jaén,Jaén,Jaén,De 45 a 64 años,Mujeres,140
2020-04-18,Jaén,Jaén,Jaén,De 65 a 84 años,Hombres,81
2020-04-18,Jaén,Jaén,Jaén,De 65 a 84 años,Mujeres,66
2020-04-18,Jaén,Jaén,Jaén,De 85 y más años,Hombres,22
2020-04-18,Jaén,Jaén,Jaén,De 85 y más años,Mujeres,38
2020-04-18,Jaén Nordeste,Jaén Nordeste,Jaén,TOTAL,Hombres,88
2020-04-18,Jaén Nordeste,Jaén Nordeste,Jaén,TOTAL,Mujeres,90
2020-04-18,Jaén Nordeste,Jaén Nordeste,Jaén,De 15 a 29 años,Hombres,8
2020-04-18,Jaén Nordeste,Jaén Nordeste,Jaén,De 15 a 29 años,Mujeres,6
2020-04-18,Jaén Nordeste,Jaén Nordeste,Jaén,De 30 a 44 años,Hombres,12
2020-04-18,Jaén Nordeste,Jaén Nordeste,Jaén,De 30 a 44 años,Mujeres,13
2020-04-18,Jaén Nordeste,Jaén Nordeste,Jaén,De 45 a 64 años,Hombres,31
2020-04-18,Jaén Nordeste,Jaén Nordeste,Jaén,De 45 a 64 años,Mujeres,32
2020-04-18,Jaén Nordeste,Jaén Nordeste,Jaén,De 65 a 84 años,Hombres,33
2020-04-18,Jaén Nordeste,Jaén Nordeste,Jaén,De 65 a 84 años,Mujeres,26
2020-04-18,Jaén Nordeste,Jaén Nordeste,Jaén,De 85 y más años,Hombres,4
2020-04-18,Jaén Nordeste,Jaén Nordeste,Jaén,De 85 y más años,Mujeres,13
2020-04-18,Jaén Norte,Jaén Norte,Jaén,TOTAL,Hombres,202
2020-04-18,Jaén Norte,Jaén Norte,Jaén,TOTAL,Mujeres,224
2020-04-18,Jaén Norte,Jaén Norte,Jaén,De 15 a 29 años,Hombres,7
2020-04-18,Jaén Norte,Jaén Norte,Jaén,De 15 a 29 años,Mujeres,15
2020-04-18,Jaén Norte,Jaén Norte,Jaén,De 30 a 44 años,Hombres,27
2020-04-18,Jaén Norte,Jaén Norte,Jaén,De 30 a 44 años,Mujeres,32
2020-04-18,Jaén Norte,Jaén Norte,Jaén,De 45 a 64 años,Hombres,80
2020-04-18,Jaén Norte,Jaén Norte,Jaén,De 45 a 64 años,Mujeres,73
2020-04-18,Jaén Norte,Jaén Norte,Jaén,De 65 a 84 años,Hombres,51
2020-04-18,Jaén Norte,Jaén Norte,Jaén,De 65 a 84 años,Mujeres,45
2020-04-18,Jaén Norte,Jaén Norte,Jaén,De 85 y más años,Hombres,37
2020-04-18,Jaén Norte,Jaén Norte,Jaén,De 85 y más años,Mujeres,59
2020-04-18,Jaén Sur,Jaén Sur,Jaén,TOTAL,Hombres,53
2020-04-18,Jaén Sur,Jaén Sur,Jaén,TOTAL,Mujeres,49
2020-04-18,Jaén Sur,Jaén Sur,Jaén,De 0 a 14 años,Hombres,1
2020-04-18,Jaén Sur,Jaén Sur,Jaén,De 0 a 14 años,Mujeres,NA
2020-04-18,Jaén Sur,Jaén Sur,Jaén,De 15 a 29 años,Hombres,1
2020-04-18,Jaén Sur,Jaén Sur,Jaén,De 15 a 29 años,Mujeres,1
2020-04-18,Jaén Sur,Jaén Sur,Jaén,De 30 a 44 años,Hombres,6
2020-04-18,Jaén Sur,Jaén Sur,Jaén,De 30 a 44 años,Mujeres,9
2020-04-18,Jaén Sur,Jaén Sur,Jaén,De 45 a 64 años,Hombres,22
2020-04-18,Jaén Sur,Jaén Sur,Jaén,De 45 a 64 años,Mujeres,17
2020-04-18,Jaén Sur,Jaén Sur,Jaén,De 65 a 84 años,Hombres,17
2020-04-18,Jaén Sur,Jaén Sur,Jaén,De 65 a 84 años,Mujeres,16
2020-04-18,Jaén Sur,Jaén Sur,Jaén,De 85 y más años,Hombres,6
2020-04-18,Jaén Sur,Jaén Sur,Jaén,De 85 y más años,Mujeres,6
2020-04-18,Axarquia,Axarquía,Málaga,TOTAL,Hombres,77
2020-04-18,Axarquia,Axarquía,Málaga,TOTAL,Mujeres,63
2020-04-18,Axarquia,Axarquía,Málaga,De 15 a 29 años,Hombres,2
2020-04-18,Axarquia,Axarquía,Málaga,De 15 a 29 años,Mujeres,4
2020-04-18,Axarquia,Axarquía,Málaga,De 30 a 44 años,Hombres,11
2020-04-18,Axarquia,Axarquía,Málaga,De 30 a 44 años,Mujeres,17
2020-04-18,Axarquia,Axarquía,Málaga,De 45 a 64 años,Hombres,31
2020-04-18,Axarquia,Axarquía,Málaga,De 45 a 64 años,Mujeres,24
2020-04-18,Axarquia,Axarquía,Málaga,De 65 a 84 años,Hombres,30
2020-04-18,Axarquia,Axarquía,Málaga,De 65 a 84 años,Mujeres,8
2020-04-18,Axarquia,Axarquía,Málaga,De 85 y más años,Hombres,3
2020-04-18,Axarquia,Axarquía,Málaga,De 85 y más años,Mujeres,10
2020-04-18,Costa del Sol,Costa Sol,Málaga,TOTAL,Hombres,283
2020-04-18,Costa del Sol,Costa Sol,Málaga,TOTAL,Mujeres,246
2020-04-18,Costa del Sol,Costa Sol,Málaga,De 0 a 14 años,Hombres,4
2020-04-18,Costa del Sol,Costa Sol,Málaga,De 0 a 14 años,Mujeres,NA
2020-04-18,Costa del Sol,Costa Sol,Málaga,De 15 a 29 años,Hombres,11
2020-04-18,Costa del Sol,Costa Sol,Málaga,De 15 a 29 años,Mujeres,14
2020-04-18,Costa del Sol,Costa Sol,Málaga,De 30 a 44 años,Hombres,55
2020-04-18,Costa del Sol,Costa Sol,Málaga,De 30 a 44 años,Mujeres,62
2020-04-18,Costa del Sol,Costa Sol,Málaga,De 45 a 64 años,Hombres,126
2020-04-18,Costa del Sol,Costa Sol,Málaga,De 45 a 64 años,Mujeres,80
2020-04-18,Costa del Sol,Costa Sol,Málaga,De 65 a 84 años,Hombres,77
2020-04-18,Costa del Sol,Costa Sol,Málaga,De 65 a 84 años,Mujeres,62
2020-04-18,Costa del Sol,Costa Sol,Málaga,De 85 y más años,Hombres,10
2020-04-18,Costa del Sol,Costa Sol,Málaga,De 85 y más años,Mujeres,28
2020-04-18,La Vega,La Vega,Málaga,TOTAL,Hombres,89
2020-04-18,La Vega,La Vega,Málaga,TOTAL,Mujeres,70
2020-04-18,La Vega,La Vega,Málaga,De 15 a 29 años,Hombres,3
2020-04-18,La Vega,La Vega,Málaga,De 15 a 29 años,Mujeres,2
2020-04-18,La Vega,La Vega,Málaga,De 30 a 44 años,Hombres,9
2020-04-18,La Vega,La Vega,Málaga,De 30 a 44 años,Mujeres,7
2020-04-18,La Vega,La Vega,Málaga,De 45 a 64 años,Hombres,39
2020-04-18,La Vega,La Vega,Málaga,De 45 a 64 años,Mujeres,18
2020-04-18,La Vega,La Vega,Málaga,De 65 a 84 años,Hombres,29
2020-04-18,La Vega,La Vega,Málaga,De 65 a 84 años,Mujeres,32
2020-04-18,La Vega,La Vega,Málaga,De 85 y más años,Hombres,9
2020-04-18,La Vega,La Vega,Málaga,De 85 y más años,Mujeres,11
2020-04-18,Málaga,Málaga,Málaga,TOTAL,Hombres,727
2020-04-18,Málaga,Málaga,Málaga,TOTAL,Mujeres,678
2020-04-18,Málaga,Málaga,Málaga,De 0 a 14 años,Hombres,1
2020-04-18,Málaga,Málaga,Málaga,De 0 a 14 años,Mujeres,NA
2020-04-18,Málaga,Málaga,Málaga,De 15 a 29 años,Hombres,40
2020-04-18,Málaga,Málaga,Málaga,De 15 a 29 años,Mujeres,56
2020-04-18,Málaga,Málaga,Málaga,De 30 a 44 años,Hombres,135
2020-04-18,Málaga,Málaga,Málaga,De 30 a 44 años,Mujeres,163
2020-04-18,Málaga,Málaga,Málaga,De 45 a 64 años,Hombres,324
2020-04-18,Málaga,Málaga,Málaga,De 45 a 64 años,Mujeres,276
2020-04-18,Málaga,Málaga,Málaga,De 65 a 84 años,Hombres,200
2020-04-18,Málaga,Málaga,Málaga,De 65 a 84 años,Mujeres,142
2020-04-18,Málaga,Málaga,Málaga,De 85 y más años,Hombres,27
2020-04-18,Málaga,Málaga,Málaga,De 85 y más años,Mujeres,41
2020-04-18,Serranía,Serranía,Málaga,TOTAL,Hombres,36
2020-04-18,Serranía,Serranía,Málaga,TOTAL,Mujeres,64
2020-04-18,Serranía,Serranía,Málaga,De 15 a 29 años,Hombres,1
2020-04-18,Serranía,Serranía,Málaga,De 15 a 29 años,Mujeres,5
2020-04-18,Serranía,Serranía,Málaga,De 30 a 44 años,Hombres,6
2020-04-18,Serranía,Serranía,Málaga,De 30 a 44 años,Mujeres,9
2020-04-18,Serranía,Serranía,Málaga,De 45 a 64 años,Hombres,11
2020-04-18,Serranía,Serranía,Málaga,De 45 a 64 años,Mujeres,13
2020-04-18,Serranía,Serranía,Málaga,De 65 a 84 años,Hombres,10
2020-04-18,Serranía,Serranía,Málaga,De 65 a 84 años,Mujeres,21
2020-04-18,Serranía,Serranía,Málaga,De 85 y más años,Hombres,8
2020-04-18,Serranía,Serranía,Málaga,De 85 y más años,Mujeres,16
2020-04-18,Valle del Guadalhorce,Valle Guadalhorce,Málaga,TOTAL,Hombres,104
2020-04-18,Valle del Guadalhorce,Valle Guadalhorce,Málaga,TOTAL,Mujeres,90
2020-04-18,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 0 a 14 años,Hombres,2
2020-04-18,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 0 a 14 años,Mujeres,NA
2020-04-18,Valle del Guadalhorce,Valle Guadalhorce,Málaga,De 15 a 29 años,Hombres,4
